==PROF== Connected to process 2300227 (/home/t-jialianggu/.conda/envs/sglang-dev/bin/python3.11)
input shape: torch.Size([32, 201])
==WARNING== Unable to access the following 6 metrics: ctc__rx_bytes_data_user.sum, ctc__rx_bytes_data_user.sum.pct_of_peak_sustained_elapsed, ctc__rx_bytes_data_user.sum.per_second, ctc__tx_bytes_data_user.sum, ctc__tx_bytes_data_user.sum.pct_of_peak_sustained_elapsed, ctc__tx_bytes_data_user.sum.per_second.


Warmup done
Profiled section done
==PROF== Disconnected from process 2300227
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","80.70",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","43.97",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","221261.20",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","86.78",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section.","",""
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (FP32) to double (FP64) performance on this device is 2:1. The workload achieved 0% of this device's FP32 peak performance and 0% of its FP64 peak performance. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","PM Sampling","Maximum Buffer Size","byte","30736384",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","PM Sampling","Maximum Sampling Interval","ns","1500",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","PM Sampling","# Pass Groups","","2",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.52",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.47",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Compute Workload Analysis","Issue Slots Busy","%","11.87",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.52",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Compute Workload Analysis","SM Busy","%","86.78",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","Shared is the highest-utilized pipeline (86.8%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It is the logical sum of several other pipelines which can't achieve full utilization on their own. It executes 64-bit floating point and tensor operations. It's dominated by its Tensor (FP) sub-pipeline. The pipeline is over-utilized and likely a performance bottleneck. Based on the number of executed instructions, the highest utilized pipeline (11.8%) is Uniform. Comparing the two, the overall pipeline utilization appears to be caused by high-latency instructions. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload. Check the Warp State Statistics section for which reasons cause warps to stall.","",""
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","L2 Sector Promotion Misses","%","0.00",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Memory Throughput","byte/s","1113342789598.11",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Mem Busy","%","74.17",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Max Bandwidth","%","72.92",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","L2 Persisting Size","byte","11796480",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","L2 Compression Ratio","%","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","L2 Compression Input Sectors","sector","825289",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","L2 Hit Rate","%","67.80",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Memory Workload Analysis","Mem Pipes Busy","%","50.79",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","OPT","Out of the 26409248.0 bytes sent to the L2 Compression unit only 0.00% were successfully compressed. To increase this success rate, consider marking only those memory regions as compressible that contain the most zero values and/or expose the most homogeneous values.","global","19.37"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","MemoryWorkloadAnalysis_Tables","","","","SharedMemoryConflicts","OPT","The memory access pattern for shared stores might not be optimal and causes on average a 19.4 - way bank conflict across all 24057 shared store requests.This results in 71842 bank conflicts,  which represent 15.38% of the overall 466972 wavefronts for shared stores. Check the Source Counters section for uncoalesced shared stores.","global","12.41"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Scheduler Statistics","One or More Eligible","%","12.91",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.13",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Scheduler Statistics","No Eligible","%","87.09",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Scheduler Statistics","Active Warps Per Scheduler","warp","2.33",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.14",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 7.7 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 2.33 active warps per scheduler, but only an average of 0.14 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","13.22"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","18.05",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","18.07",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Warp State Statistics","Avg. Active Threads Per Warp","","31.99",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","29.56",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 5.5 cycles being stalled waiting on a WARPGROUP.ARRIVES or WARPGROUP.WAIT instruction. This stall type represents about 30.5% of the total average of 18.1 cycles between issuing two instructions.","global","13.22"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Instruction Statistics","Local Memory Spilling Requests","byte","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Instruction Statistics","Shared Memory Spilling Requests","byte","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","28534.50",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Instruction Statistics","Executed Instructions","inst","15066215",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","28562.32",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Instruction Statistics","Issued Instructions","inst","15080903",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Block Size","","384",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Cluster Size","","2",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Grid Size","","132",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Registers Per Thread","register/thread","168",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Shared Memory Configuration Size","byte","233472",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Driver Shared Memory Per Block","byte/block","1024",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","213204",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","# SMs","SM","132",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Stack Size","","1024",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Threads","thread","50688",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","# TPCs","","66",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Enabled TPC IDs","","all",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Uses Green Context","","0",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Launch Statistics","Waves Per SM","","1",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","LaunchStats","","","","LaunchConfiguration","OPT","If you execute __syncthreads() to synchronize the threads of a block, it is recommended to have at least two blocks per multiprocessor (compared to the currently executed 1.0 blocks) This way, blocks that aren't waiting for __syncthreads() can keep the hardware busy.","",""
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Max Active Clusters","cluster","66",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Max Cluster Size","block","16",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Overall GPU Occupancy","%","0.59",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Cluster Occupancy","%","3.12",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Block Limit Barriers","block","32",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Block Limit SM","block","32",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Block Limit Registers","block","1",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Block Limit Shared Mem","block","1",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Block Limit Warps","block","5",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Theoretical Active Warps per SM","warp","12",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Theoretical Occupancy","%","18.75",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Achieved Occupancy","%","14.56",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","Achieved Active Warps Per SM","warp","9.32",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 3.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (18.8%) is limited by the number of required registers, and the required amount of shared memory.","global","13.22"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","107924.67",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","22859776",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","221261.20",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","31775834",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","250783.47",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","23871206",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","221261.20",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","31775834",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","221245.00",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","127103336",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMs have a much lower number of active cycles than the average number of active cycles. Maximum instance value is 5.80% above the average, while the minimum instance value is 28.96% below the average.","global","5.327"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMSPs have a much lower number of active cycles than the average number of active cycles. Maximum instance value is 5.84% above the average, while the minimum instance value is 28.94% below the average.","global","5.367"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L1 Slices have a much lower number of active cycles than the average number of active cycles. Maximum instance value is 5.80% above the average, while the minimum instance value is 28.96% below the average.","global","5.327"
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Source Counters","Branch Instructions Ratio","%","0.05",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Source Counters","Branch Instructions","inst","726629",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Source Counters","Branch Efficiency","%","99.91",
"3","2300227","python3.11","127.0.0.1","nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN","1","7","(384, 1, 1)","(2, 66, 1)","0","9.0","Source Counters","Avg. Divergent Branches","branches","0.98",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Frequency","hz","3195115810.67",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","SM Frequency","hz","1772635007.55",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","18884",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","Memory Throughput","%","53.05",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Throughput","%","53.05",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","Duration","ns","10592",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","37.83",
"4","2300227","python3.11","127.0.0.1","nvjet_tst_64x104_64x10_2x1_v_bz_TNT","1","7","(384, 1, 1)","(2, 62, 1)","0","9.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","59.93",
